Soil Type,Average Temperature (°C),Average Rainfall (mm),Sunlight Hours (hours),Historical Crop Yields,Predicted Crop Type,Predicted Crop Yield,Confidence Score for Prediction
Clayey soil,19.4574801579374,1982.7270373689,10.3684517188769,1.81540468412111,Pulses,Medium,0.580449546162398
Black soil,37.1814378856643,708.37583775528,7.51587460494998,4.32189892618983,Fruit/Vegetable,Medium,0.659708969031501
Black soil,30.8778966846402,907.227449298773,8.70647407281857,1.66645396737543,Cereal,Low,0.791872192054564
Loamy soil,26.8779316118081,1189.75554983194,7.06787350325884,3.78984431438745,Pulses,Medium,0.626688981009209
Loamy soil,23.5953582824463,1712.5765204909,11.1232113394401,2.44527812852715,Cereal,Low,0.621629845377566
Sandy soil,37.5168676890738,966.095880154203,7.05864893093762,3.13129922568578,Cereal,High,0.990369964728839
Clayey soil,20.9012502129661,1105.94359803821,9.15923707508713,1.15031222988682,Cereal,Low,0.955774026599777
Sandy soil,32.7872788343051,1090.24186828858,11.4771669438466,2.72415697219369,Cereal,Medium,0.699886670292349
Loamy soil,19.0794952105656,1975.51026563356,5.00060553758041,3.62632746103814,Pulses,High,0.690516890646181
Clayey soil,34.6258063157579,1179.82034995571,9.45653942216444,2.06537474391538,Pulses,Low,0.666889345315417
Clayey soil,38.0329066412802,1144.38766052526,9.99607489782577,2.82758882751446,Fruit/Vegetable,Medium,0.621104762502315
Red soil,18.0263716904578,504.324797319045,4.93128699240301,1.07867389870146,Pulses,Low,0.867573658751179
Sandy soil,17.3260811860484,618.025236171299,10.9099403996894,3.14125104463402,Fruit/Vegetable,Low,0.840950097861409
Loamy soil,36.9492887830186,2357.32212589177,7.79341371784131,4.422216451576,Fruit/Vegetable,Low,0.985189481306637
Loamy soil,35.0442744542167,547.573671501852,8.54186018965162,1.95524371562564,Commercial,Medium,0.782122954146858
Black soil,39.8350590554651,1838.45349806861,10.2611578081467,3.63297616071466,Cereal,Medium,0.611090674072069
Loamy soil,16.2618314235153,2210.67472793879,7.25994754385026,4.89303707960847,Cereal,High,0.754713542900585
Sandy soil,38.4853469866765,2385.87344265695,5.60401418205226,4.11063535328223,Commercial,Medium,0.802925689623029
Sandy soil,35.5223885720989,2734.81780427933,6.19310830525888,4.76487678478579,Pulses,Low,0.513200087168857
Clayey soil,18.9760059605406,2965.40988732085,7.2755086942118,1.14039758669128,Commercial,High,0.950778112129608
Clayey soil,17.2884424935174,815.749897600062,9.68189483640014,2.36183194332321,Commercial,Low,0.964968793607578
Red soil,28.8827975148855,1582.1211584172,4.6870778054383,1.93218656970479,Commercial,Medium,0.984053902829623
Sandy soil,21.63736920814,1676.9600049066,8.62588290797421,3.97102783233547,Pulses,Low,0.616182753243353
Black soil,35.3112038966653,2219.67510279574,5.5958035232659,4.2256124173356,Cereal,Medium,0.608682845317468
Red soil,31.2734581383264,1471.34573989988,5.82020834669551,4.43156164522315,Commercial,Medium,0.686541866903174
Red soil,19.6841602603057,2050.1192103684,9.16529729524287,1.95686404023708,Fruit/Vegetable,Low,0.845368003013846
Clayey soil,17.2223275395419,1549.36420336678,4.41995514297632,2.68014932903607,Fruit/Vegetable,High,0.84086525310024
Black soil,39.5782890180234,501.7670814184,4.95982630606207,3.44226370169837,Fruit/Vegetable,High,0.529421765349458
Red soil,21.4129134656994,1573.7307772116,8.76495242282105,1.66488686561336,Fruit/Vegetable,Medium,0.576358310830803
Black soil,37.5892838805441,1371.25570713858,6.55730479381522,1.58763768541499,Fruit/Vegetable,Medium,0.712071005528608
Loamy soil,18.9981346033643,2128.4605914967,5.12777871706436,2.94005469987989,Commercial,High,0.666371719811075
Loamy soil,32.5609281600343,943.854323170458,7.2068071818611,4.56161064075111,Fruit/Vegetable,Low,0.53592211246221
Clayey soil,37.3243089381119,1965.13335778062,4.36385490243352,4.69066232895839,Commercial,High,0.66814188644192
Clayey soil,24.3218175714046,1308.84438065492,9.21589581268725,4.37056816148228,Commercial,Low,0.968981203031145
Red soil,33.4403247881794,1194.09907455574,5.39219603279958,2.30441821175592,Pulses,Medium,0.657346217816728
Red soil,24.5043293936002,1987.84672816093,5.63372404852873,4.6012888492627,Cereal,High,0.858661333178336
Loamy soil,20.6403888177207,1172.34918455229,11.6587045917034,1.83104198352919,Commercial,High,0.879591123118492
Loamy soil,36.7199495896677,2620.20372724534,11.5778128943091,3.78203207896001,Pulses,High,0.708078995415601
Sandy soil,37.1830676772976,842.324209418812,8.36955301493764,4.6895667037094,Cereal,Medium,0.554280616900676
Red soil,32.6223137090377,1879.62533023734,8.56816543357587,4.23335982095458,Cereal,Medium,0.68067658796161
Black soil,24.460245724013,1562.36145144313,7.89523514371809,4.02529163372724,Cereal,Low,0.820566033872883
Black soil,25.8361722993766,528.620852922149,4.7247194892864,2.08792365781091,Fruit/Vegetable,High,0.81189757918729
Black soil,39.8403376115477,705.026023601592,11.2088428289216,1.78350847026967,Pulses,Medium,0.91469736524505
Clayey soil,21.0402820692933,814.710488655215,10.8655441598959,3.79840091435222,Commercial,Medium,0.812812465000478
Sandy soil,39.566227200612,2549.03361831312,5.96317867303371,1.36101229351359,Fruit/Vegetable,High,0.997361321567019
Black soil,36.908125056818,1310.67740282585,11.0559175981438,1.75523724129662,Cereal,High,0.684581570751965
Sandy soil,31.7604336200978,1190.69279589962,11.5950420337083,3.4745362970153,Fruit/Vegetable,High,0.889737070607988
Black soil,35.269572066597,1239.76149387483,4.98032211077977,1.39449844007141,Cereal,Medium,0.504348069585294
Sandy soil,26.4704934924792,512.783366677569,8.90315245511297,1.99095527014018,Pulses,Low,0.522575470336
Loamy soil,30.2024089379789,667.630199810757,4.42234983358868,2.75790556291222,Commercial,Low,0.958537367221158
Sandy soil,17.0092805788708,2297.16893346902,8.95417627502923,1.55067684921687,Pulses,High,0.865999832232137
Black soil,32.1040372758789,1360.87376837125,5.54959805527175,3.33476529033829,Commercial,High,0.673228677450598
Loamy soil,18.0093885201344,795.865059175137,5.46491480864937,1.45398909186877,Cereal,High,0.930440330439234
Black soil,16.8244121598898,2632.95908834452,10.0997811373919,4.62355722197881,Pulses,Medium,0.847582509988585
Red soil,25.3972402958416,1897.52938412619,8.28571978859536,3.56947188675421,Fruit/Vegetable,Low,0.67870387330272
Red soil,18.3334638495152,974.689137934286,11.4510246007531,4.95821540672524,Pulses,Low,0.640043908798764
Loamy soil,37.0304728138297,1553.09291689017,4.9678963061215,4.99672141974451,Cereal,Low,0.697577740472548
Black soil,36.090570039728,1248.71360600675,6.10560798164148,4.76912839184297,Pulses,High,0.994944582169214
Red soil,35.956881532025,2665.19808218816,10.4984392488759,2.47454931008817,Pulses,Medium,0.930114270067485
Red soil,21.132877851603,2386.79058544572,9.38373989468018,1.06355272003452,Fruit/Vegetable,Medium,0.801483606684374
Sandy soil,26.705673884676,2769.03765056268,11.4225305462026,1.92284891918871,Fruit/Vegetable,Low,0.613848644997807
Loamy soil,18.1850332410751,2426.90714819859,4.76072743709215,3.20284078856332,Cereal,Medium,0.615030482825896
Black soil,37.4798734052924,675.759801076613,4.71041126600715,4.92473788580555,Cereal,Low,0.527846832409061
Clayey soil,28.1313932141106,2073.59704794086,5.96232324360298,2.78496905625562,Cereal,Medium,0.7407053131737
Clayey soil,21.7443375913422,2965.71275972708,10.1199003142842,4.66240748480625,Cereal,High,0.648303709242328
Sandy soil,24.3224669910918,2111.09645612697,4.53379883012002,3.81576818952604,Cereal,Medium,0.925590582789918
Clayey soil,27.4164212977033,2163.55944805821,8.65682239127569,1.44696326634637,Fruit/Vegetable,High,0.95727073802998
Sandy soil,32.9700877391641,2865.50320227485,5.67256357866522,1.17590471612598,Pulses,Low,0.54547876481701
Clayey soil,37.2041192330887,2255.19694005117,9.95382339629679,3.08944097988703,Commercial,Low,0.700329932189732
Clayey soil,19.7555360817679,624.591812393769,6.19435924732282,1.85573434518623,Fruit/Vegetable,High,0.834812837073141
Clayey soil,36.4092383165867,2491.20832290675,6.27758328364465,1.07256308625346,Fruit/Vegetable,High,0.766053161144545
Clayey soil,38.8647832939131,2254.85574762755,9.93570010239493,3.017904616074,Commercial,High,0.864777573395537
Red soil,17.4796176262174,2176.20677436559,5.72887552700345,2.89177598855241,Fruit/Vegetable,High,0.57909338981632
Loamy soil,37.5928086733301,2762.73006714072,10.6666710619692,2.20634328365733,Cereal,Medium,0.916687005600052
Black soil,20.4524755077975,1129.24502858667,7.83531031160523,3.75557165922701,Cereal,High,0.875933092996038
Sandy soil,15.0612855370541,1673.67922753177,9.92374763275509,3.78333053732782,Pulses,High,0.784072705490523
Loamy soil,38.7325710764738,1149.62632112896,5.78497462262638,2.20418727249981,Cereal,High,0.861254617518274
Black soil,28.5249165014822,1844.85815098061,8.48225215645791,4.0367752030401,Fruit/Vegetable,Medium,0.655358014252676
Sandy soil,30.9844943522049,2116.18251626298,9.93921292861025,1.10777193397569,Pulses,Medium,0.67405239262733
Red soil,18.2615643240733,2324.62067852584,5.63969188185416,2.09141337679181,Fruit/Vegetable,Medium,0.929827679133647
Black soil,35.466364008216,1695.42380176018,10.9778690620282,4.56306330860448,Commercial,High,0.814158615619716
Black soil,24.1504818943058,1704.69085691517,10.1148966497465,2.96072289930332,Commercial,Medium,0.63019328723519
Red soil,23.8196673979535,1845.48336333606,8.42380561049738,2.77299729032323,Pulses,High,0.522765036447894
Red soil,29.0494774968764,712.680348352013,8.63395790537344,2.63060813739122,Pulses,High,0.718826721350993
Loamy soil,17.0628384844473,543.478719494892,9.65987103278224,3.81518628525628,Cereal,Medium,0.628317133416734
Loamy soil,17.7316962678869,2398.98681870648,9.00216801018249,2.60856500129387,Cereal,Medium,0.958733955774353
Red soil,18.3872011275121,938.140980464861,4.08211671214418,3.73352458938599,Cereal,Medium,0.722681329861906
Loamy soil,38.7476392862839,2258.98041008094,10.1102995572766,1.74854024251081,Commercial,Medium,0.669570756117281
Red soil,20.9543782073032,2500.30784642415,9.34087687883813,1.88549226561529,Pulses,Low,0.791242891156448
Loamy soil,37.7630478660296,1865.28862985947,11.742782173151,2.73166989995384,Commercial,Low,0.58019075024145
Clayey soil,17.0672559940389,918.995398794237,8.15349900843866,3.13587872337222,Pulses,High,0.951631563029148
Clayey soil,35.6457667134571,1527.33885475401,4.44266362335158,1.06370266912796,Commercial,Low,0.556852777288382
Loamy soil,22.7017025013153,660.728046512264,11.7753946402606,3.0992908775213,Commercial,Medium,0.965447126514997
Loamy soil,37.5020956586806,1947.84849759492,6.98687344247311,2.58495395072784,Fruit/Vegetable,Low,0.787140089494732
Loamy soil,32.4710961864272,2152.7050176675,9.11025214705959,3.03417948924924,Cereal,Medium,0.977383565060035
Black soil,34.8376071674238,1415.04878717305,4.0467149587573,3.93007283914339,Commercial,Low,0.501728929397858
Clayey soil,37.8001590263773,1390.75823104797,8.69796532479765,4.38721119179102,Pulses,Low,0.872445405938753
Black soil,24.7699457755986,1003.65080407266,9.70895400443554,1.58008666218303,Cereal,Medium,0.768162949705911
Clayey soil,32.4401760894128,1894.01185382231,9.6174783934902,2.33790197517761,Pulses,Low,0.874994136602009
Sandy soil,29.280903797023,1949.17792293784,9.22269974203931,4.24280380204074,Fruit/Vegetable,Medium,0.991997832914739
Loamy soil,28.8595680474175,585.931013258276,6.8219147138506,3.36450248769437,Fruit/Vegetable,High,0.641337140484795
Black soil,24.3333353241799,636.757115887488,8.05839611725112,3.77757568124888,Cereal,High,0.634856196291479
Black soil,34.8155116189691,2380.31541212505,8.5180612158195,1.23719147865802,Cereal,Medium,0.613933568244195
Loamy soil,17.0244172110255,2800.4663258482,4.42170943220168,2.93889534371286,Commercial,High,0.892886454918419
Clayey soil,38.804869194334,1088.61216896185,10.1806931437491,3.86398398808733,Cereal,Low,0.913202423809929
Sandy soil,20.1486791968209,789.806523446205,9.3227921780233,4.93200545028163,Pulses,Low,0.52963142924435
Black soil,30.563252592292,1430.0254248034,4.07401212397808,3.87211693058744,Cereal,Medium,0.771566215064509
Black soil,15.808950535687,988.25539978794,9.01812409257972,2.51297084614845,Cereal,High,0.851640542306699
Loamy soil,18.2262608809559,1319.24310709096,5.13804459783852,4.91470561346256,Cereal,Medium,0.642813859731445
Clayey soil,16.1809474012024,2126.60545213771,8.02552464667396,4.1763857687104,Commercial,High,0.820738226704419
Clayey soil,18.8352105397504,547.336704515178,6.49520849987926,4.31660903850243,Cereal,Low,0.812449046637354
Sandy soil,17.8537941293839,1637.66404385177,10.3510470335686,2.3476306242852,Commercial,High,0.953892867118019
Sandy soil,29.1913923333826,817.935270432604,5.11053417783851,4.38980606135912,Cereal,Medium,0.794085311564668
Clayey soil,35.2099537701926,1931.319690727,4.07263239984175,1.60031450252746,Fruit/Vegetable,Medium,0.749526566452297
Clayey soil,25.2698209193575,674.888267713801,8.47334114857422,1.68724496935278,Cereal,Medium,0.513150953262854
Loamy soil,15.0642517127193,1893.26010038276,5.3188833606064,1.79596381369333,Commercial,Medium,0.751360228566621
Black soil,23.4436693034424,1844.20492224104,4.88165766193265,1.34882894687245,Commercial,Low,0.704401972702342
Clayey soil,30.5476943356845,1297.18891901954,8.79705817159694,4.04293092145942,Fruit/Vegetable,Medium,0.771372667562858
Clayey soil,19.6621274993007,1150.97272926268,6.6928203925377,3.04203875076783,Cereal,High,0.665979275615549
Red soil,33.6709628582912,1411.54969755343,7.1388793465388,1.64267140725602,Commercial,Medium,0.869961990850474
Clayey soil,28.5502179816347,2107.36501776721,4.37086897533585,4.61313442270054,Commercial,Medium,0.550845507199831
Red soil,37.9171278509542,669.362676504691,10.952688052358,1.88898287985056,Cereal,Medium,0.720061739764755
Loamy soil,21.1107640438506,2540.68405716055,9.79578785449509,1.87721182553319,Fruit/Vegetable,Low,0.91790214614179
Black soil,37.99238634226,2825.92943165394,10.660062778654,4.56081382824914,Commercial,Low,0.758788795369572
Red soil,22.4254472991747,1147.81718729213,8.39155374105723,1.34449946003534,Pulses,Medium,0.690037120257357
Loamy soil,15.2268037449678,2516.0498290085,4.65163714902052,3.66869413942613,Commercial,High,0.65123719074093
Loamy soil,36.66557279899,2207.05365429101,8.00203293279847,1.88618657354477,Cereal,Low,0.676878137380708
Black soil,36.6064940297312,1806.9302239091,11.3344851490848,4.65344580117803,Commercial,Low,0.650735713163294
Sandy soil,30.7959807251605,1483.77471542649,10.9742708882926,3.13949072755076,Commercial,Low,0.846376105084829
Loamy soil,28.6901671761214,1249.26700108865,11.0933594629892,4.93375014934573,Cereal,Medium,0.541834644441433
Loamy soil,38.09815528891,1088.35960692229,7.85417468146692,2.7343128083835,Commercial,Low,0.874617313251802
Black soil,16.6048507598092,2255.24684044115,4.57050821848202,3.06931144964269,Fruit/Vegetable,Low,0.578454526511364
Clayey soil,26.917542620119,1942.71330688814,8.4677945247629,3.76020536372465,Cereal,Medium,0.821167138035773
Clayey soil,36.1005927174521,2162.46220175116,10.558638727607,1.32688780161964,Cereal,Medium,0.993033019462018
Black soil,37.6733995312646,1138.73531129097,10.6618777047048,2.24604061635145,Pulses,High,0.561391421398802
Loamy soil,16.2937174830311,813.598633737893,5.71492885397543,2.06646621376989,Fruit/Vegetable,Medium,0.783125405724812
Loamy soil,38.0416484553681,744.24995355517,9.40268769833681,3.62052446522857,Commercial,High,0.836670771026865
Loamy soil,16.7417914882281,1993.1637680179,11.4626872094645,2.19415812222485,Commercial,Low,0.781191163565865
Clayey soil,27.6192749497605,2595.16457336594,8.88324161947436,2.36833557357217,Pulses,Low,0.794330627647572
Sandy soil,33.5913492362052,1611.13946721373,6.45686555841538,4.29794042678573,Cereal,Low,0.973264715697328
Black soil,38.6487428425796,1989.40524070285,11.9231928845195,2.4388592482184,Fruit/Vegetable,High,0.561829469811052
Black soil,34.8887995841971,1640.37578877934,10.6105763107569,2.68997334247954,Fruit/Vegetable,High,0.641617221104485
Loamy soil,27.2523618448303,1386.72705969006,8.39689236979449,3.29161624418658,Cereal,Low,0.630404982363913
Sandy soil,30.8498748995396,1164.2683686351,9.17147205170573,2.21835006121381,Commercial,Low,0.776632300975075
Red soil,31.7183007986038,726.197076477694,6.6441222684205,2.3947559328188,Commercial,Low,0.595589941170023
Black soil,21.9233798010765,1401.86750555866,11.6816272029134,1.22557882404018,Pulses,Medium,0.527099285234264
Black soil,20.9070070258318,1080.21961017506,4.64829441408201,2.53639048026005,Cereal,Low,0.527630654859551
Black soil,20.9726079013201,2097.37942248179,8.81486818400294,2.50320215830831,Commercial,Low,0.596169437434432
Clayey soil,20.8260116270116,2652.00901353628,5.55202075754508,4.15724547710163,Fruit/Vegetable,Medium,0.598507330431149
Red soil,32.1052451807234,1062.14512456854,8.85702532584784,4.03499737582577,Commercial,Medium,0.912453749156291
Loamy soil,31.6119399466271,2434.84024557144,8.16366405419981,4.89210987926864,Pulses,High,0.73734551674429
Red soil,35.4314901101474,2838.2102899477,6.89245071360236,1.38430882618359,Cereal,Low,0.717686598711242
